iter	Logloss
279	0.007885472145
280	0.007881165231
281	0.007881165231
282	0.007881080386
283	0.007881027298
284	0.007879821663
285	0.007771243296
286	0.007770564723
287	0.007770409451
288	0.007770148285
289	0.00776962495
290	0.007769612897
291	0.007769574315
292	0.007769310563
293	0.007769302314
294	0.007769221447
295	0.007768235693
296	0.007639253103
297	0.007639246902
298	0.007639030974
299	0.007638986767
300	0.007638934311
301	0.00763889424
302	0.007638890845
303	0.007638890845
304	0.007638777361
305	0.007638773732
306	0.007638741342
307	0.007638659823
308	0.007638632304
309	0.007638627237
310	0.007638492572
311	0.007638437195
312	0.007638328495
313	0.007623547093
314	0.00762346255
315	0.007623342764
316	0.007623336993
317	0.007623098022
318	0.007623066961
319	0.00762296888
320	0.007622930122
321	0.007622919559
322	0.007621290646
323	0.007621235988
324	0.007621157026
325	0.007621101826
326	0.00762097233
327	0.00758220644
328	0.007582193544
329	0.007582121462
330	0.007582011001
331	0.007581979271
332	0.007581663864
333	0.00758151887
334	0.007581515154
335	0.007581284063
336	0.007580948283
337	0.007580943833
338	0.007580529301
339	0.007580319106
340	0.007580283768
341	0.00758025064
342	0.007580248823
343	0.007580104736
344	0.007580083855
345	0.007580067264
346	0.007487625305
347	0.007487439411
348	0.00748727956
349	0.00748727025
350	0.007487250117
351	0.007487176906
352	0.007487065263
353	0.007487020395
354	0.007486928541
355	0.007486539938
356	0.007486216931
357	0.007486017621
358	0.007486006508
359	0.007485974182
360	0.007436862026
361	0.007436829527
362	0.007298320218
363	0.007297578279
364	0.00729730457
365	0.007297299677
366	0.007297238871
367	0.007297222704
368	0.007296938688
369	0.007296903449
370	0.007296861661
371	0.007296698298
372	0.00729660642
373	0.007233956398
374	0.007233875299
375	0.007233851522
376	0.007233598942
377	0.007233517369
378	0.007233505108
379	0.007233466009
380	0.007233461556
381	0.007233238581
382	0.007233226755
383	0.007233222039
384	0.007233128298
385	0.007233082007
386	0.007232955185
387	0.007232790649
388	0.00723277961
389	0.007232678055
390	0.007232676376
391	0.007232670913
392	0.007105419316
393	0.007105400838
394	0.00710532993
395	0.007105325149
396	0.007105304123
397	0.007105183539
398	0.007104974668
399	0.007104902762
400	0.00710488276
401	0.007104849995
402	0.007104780916
403	0.007104676177
404	0.007104638637
405	0.007104350448
406	0.007104332193
407	0.007104300594
408	0.007104250017
409	0.007104161336
410	0.007104104561
411	0.007103954725
412	0.007103807941
413	0.007103783347
414	0.007103652416
415	0.007103574257
416	0.00710355987
417	0.007103550899
418	0.007103534111
419	0.00710345932
420	0.007103453869
421	0.007103424435
422	0.007103381852
423	0.007092665192
424	0.007092633723
425	0.007092607654
426	0.00709253096
427	0.007092481827
428	0.007092481827
429	0.007092460807
430	0.007092435617
431	0.007092401391
432	0.007092328451
433	0.007092328451
434	0.007092326133
435	0.007092291607
436	0.007092259723
437	0.007092112459
438	0.007092080029
439	0.007092039739
440	0.007091925208
441	0.007091879545
442	0.007091864713
443	0.007091822057
444	0.007091305985
445	0.007091093213
446	0.007091054261
447	0.007090929894
448	0.007090898157
449	0.007090882668
450	0.007090867257
451	0.007090866003
452	0.007090747896
453	0.007090744568
454	0.007090728837
455	0.007090696589
456	0.007089334063
457	0.007089316496
458	0.007089306252
459	0.007089117273
460	0.007089043809
461	0.007089015289
462	0.00708880322
463	0.00708877318
464	0.007088749803
465	0.007088704232
466	0.007088582368
467	0.007088406346
468	0.00708836992
469	0.007088353971
470	0.007088222565
471	0.007088160694
472	0.00708774249
473	0.007087692081
474	0.007087647305
475	0.007087636228
476	0.007087617782
477	0.007087591293
478	0.007087465142
479	0.007087428317
480	0.007086976279
481	0.00708683662
482	0.00708683662
483	0.00708679661
484	0.00708660643
485	0.007060021563
486	0.007059978614
487	0.007054773126
488	0.007054683872
489	0.007054673882
490	0.007054134106
491	0.007054080824
492	0.00705368955
493	0.007053356802
494	0.007053351959
495	0.007028362952
496	0.007028288888
497	0.007028094717
498	0.007028022633
499	0.007027956651
